hash,search_model,ncoeff,n_train,test_energy_mae_per_atom_eV,test_energy_rmse_per_atom_eV,fit_time_s,meets_all_criteria,error_from_fit,rcut,regularization,weight_energy,weight_force,bessel_polynomial_degree,inverse_polynomial_degree,two_body_radial,three_body_radial,three_body_angular,four_body_radial,four_body_angular,five_body_radial,five_body_angular,six_body_radial,six_body_angular,seven_body_radial,seven_body_angular,tblg_21.78_converged,tblg_21.78_fmax_initial,tblg_21.78_fmax_after,tblg_21.78_ab_separation,tblg_21.78_aa_separation,tblg_21.78_sep_min,tblg_21.78_sep_max,tblg_21.78_ab_in_target,tblg_21.78_aa_in_target,tblg_21.78_sep_min_in_target,tblg_21.78_sep_max_in_target,tblg_21.78_ab_lt_aa,tblg_21.78_separations_ok,tblg_21.78_error,tblg_9.43_converged,tblg_9.43_fmax_initial,tblg_9.43_fmax_after,tblg_9.43_ab_separation,tblg_9.43_aa_separation,tblg_9.43_sep_min,tblg_9.43_sep_max,tblg_9.43_ab_in_target,tblg_9.43_aa_in_target,tblg_9.43_sep_min_in_target,tblg_9.43_sep_max_in_target,tblg_9.43_ab_lt_aa,tblg_9.43_separations_ok,tblg_9.43_error
f558d2e9a9d4e6b4,POD_energy,84,988,0.0017804058259565337,0.003887266439820859,26.241923332214355,True,,6.0,1e-12,1000.0,1.0,2,8,9,4,4,4,4,2,2,0,0,0,0,True,0.12379084607328665,0.0014746818652022547,3.4687218630190273,3.4748549927754233,3.468721863008767,3.474854992785964,True,True,True,True,True,True,,True,0.0953652215302968,0.0011177516317982283,3.4667654102919983,3.499687826870609,3.4667654102877634,3.499687826870627,True,True,True,True,True,True,
d5efca0846541417,POD_energy,137,988,0.001898977465981051,0.004311831934873485,45.746946811676025,False,,6.0,1e-12,1000.0,1.0,2,8,12,10,6,4,4,2,2,0,0,0,0,True,0.2315897640012443,0.00201149028758439,3.4952621688621015,3.5221714754768207,3.495262168861011,3.5221714754823026,True,True,True,True,True,True,,False,0.18260017383636704,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 26 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
466a20c7b2aded25,POD_energy,106,988,0.001852648775425964,0.004177527812816437,25.865835189819336,False,,6.0,1e-12,1000.0,1.0,2,8,9,6,6,4,4,2,2,0,0,0,0,True,0.12109594414504535,0.0021018049623560764,3.4806735214758824,3.493256289832228,3.4806735212357083,3.4932562898372197,True,True,True,True,True,True,,False,0.1532197567367281,,,,,,,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 84 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
aef1b6e45e4e57ee,POD_energy,138,988,0.001851728249765236,0.004187030891413097,30.902076959609985,False,,6.0,1e-12,1000.0,1.0,2,8,13,10,6,4,4,2,2,0,0,0,0,False,0.2461559721555108,0.03253448711747583,3.482338038038602,3.5189089177860637,3.4823380358930365,3.518908923456742,True,True,True,True,True,True,,False,,,,,,,False,False,False,False,False,False,Skipped (marked failed): first TBLG angle θ=21.78° did not meet convergence / separation criteria; this angle was not attempted.
093880ce31fa702f,POD_energy,103,988,0.001858383682842352,0.004049098001831093,24.22630023956299,False,,6.0,1e-12,1000.0,1.0,2,8,6,6,6,4,4,2,2,0,0,0,0,True,0.12254784630935849,0.00200156800391753,3.519473257469258,3.5239878794031654,3.5194732574453553,3.5239878794503667,True,True,True,True,True,True,,False,0.1209059620508537,0.027731159657962304,3.496383471763938,3.528262035725234,3.496383471761092,3.5282620357398926,True,True,True,True,True,True,
1154205fb18d1b78,POD_energy,87,988,0.0017567854615766797,0.0038725966898879994,19.14173674583435,False,,6.0,1e-12,1000.0,1.0,2,8,12,4,4,4,4,2,2,0,0,0,0,True,0.10412707258439677,0.0020684777446079616,3.463874351733999,3.4725065160367983,3.4638743517163633,3.472506516166341,True,True,True,True,True,True,,False,0.09714044716734332,0.05498867200162857,3.4461944926141292,3.492564598032292,3.4461944923735643,3.4925645980375677,True,True,True,True,True,True,
de981b74579ddf74,POD_energy,116,988,0.002032454201992924,0.004573325737035761,21.454158544540405,False,,6.0,1e-12,1000.0,1.0,2,8,11,10,4,4,4,2,2,0,0,0,0,True,0.12194721499501629,0.002018002210989194,3.5084610362380104,3.525128169604198,3.50846103495045,3.525128169604322,True,True,True,True,True,True,,False,0.12030520065317538,0.023732540306918227,3.4507721621385876,3.5727432787239017,3.450772161213081,3.572743278741285,True,True,True,True,True,True,
19c76e3ebfdb72c9,POD_energy,91,988,0.001940372765851897,0.00448467555316902,18.561140298843384,True,,6.0,1e-12,1000.0,1.0,2,8,6,6,4,4,4,2,2,0,0,0,0,True,0.11756047826538596,0.00245261717281382,3.507195607745377,3.512501922393362,3.5071955987368924,3.5125019282242107,True,True,True,True,True,True,,True,0.17181479522891874,0.0022074965804614057,3.478619614412761,3.5587037827926196,3.4786196144127004,3.5587037827926338,True,True,True,True,True,True,
d0adb7adc71538e1,POD_energy,94,988,0.0019309885911531254,0.004433835474906704,19.96181869506836,True,,6.0,1e-12,1000.0,1.0,2,8,9,6,4,4,4,2,2,0,0,0,0,True,0.10866930525739929,0.0013808946858201588,3.511589543607567,3.516178069522372,3.5115895432041953,3.516178072443445,True,True,True,True,True,True,,True,0.169892504813362,0.0015591371583944895,3.4990971386962784,3.5369088175350427,3.4990971386962713,3.5369088175350853,True,True,True,True,True,True,
781aa67b53889f01,POD_energy,105,988,0.001861383213767258,0.004145946802521163,23.59784984588623,False,,6.0,1e-12,1000.0,1.0,2,8,8,6,6,4,4,2,2,0,0,0,0,True,0.1231243757133538,0.0018581548700395828,3.4762861511972396,3.489543856158253,3.476286151132541,3.4895438561637278,True,True,True,True,True,True,,False,0.16290698696491657,0.08616819039139541,3.339736729471209,3.5317759885636235,3.3397367294698057,3.531775988577401,True,True,True,True,True,True,
